104,0.27576,0.85643,0.18277,0.44748,0.20787,2.5063
105,0.27312,0.83982,0.17891,0.4421,0.20545,2.4521
106,0.27049,0.82402,0.1752,0.43709,0.20317,2.4003
107,0.26787,0.80897,0.17161,0.43234,0.20099,2.3507
108,0.26526,0.7946,0.16816,0.42778,0.19888,2.3031
109,0.26267,0.78085,0.16483,0.42335,0.19683,2.2574
110,0.26008,0.76769,0.1616,0.41903,0.19482,2.2135
111,0.25751,0.75506,0.15849,0.41479,0.19285,2.1714
112,0.25496,0.74293,0.15548,0.41062,0.19091,2.1308
113,0.25241,0.73126,0.15257,0.40649,0.18898,2.0918
114,0.24988,0.72002,0.14975,0.4024,0.18708,2.0542
115,0.24735,0.70918,0.14702,0.39835,0.18519,2.0179
116,0.24485,0.69871,0.14438,0.39434,0.18332,1.9829
117,0.24235,0.68859,0.14181,0.39035,0.18146,1.9491
118,0.23986,0.67878,0.13933,0.38638,0.17962,1.9165
119,0.23739,0.66928,0.13692,0.38244,0.17778,1.8849
120,0.23493,0.66006,0.13458,0.37852,0.17596,1.8543
